listing_id,make,model,year,trim,body_type,fuel_type,transmission,mileage,price,condition,seller_type,city,state,country,Adaptive Cruise Control,Alloy Wheels,Android Auto,Apple CarPlay,Backup Camera,Blind Spot Monitor,Bluetooth,Fog Lights,Heated Seats,Keyless Entry,LED Headlights,Lane Keep Assist,Leather Seats,Navigation,Panoramic Roof,Parking Sensors,Push Button Start,Sunroof,Ventilated Seats,Wireless Charging
631,Kia,Sorento,2012,LE,Van,Petrol,Automatic,217943,1578,like new,Dealer,香取市,Osaka,Japan,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False
632,BMW,X3,2012,SE,Crossover,Diesel,Automatic,94892,3510,good,Dealer,Cape Town,WC,South Africa,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True
633,Toyota,RAV4,2009,Limited,Coupe,Electric,Automatic,171847,1287,like new,Private Party,Port Rachel,NSW,Australia,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True
634,Mercedes-Benz,E-Class,2022,LX,MPV,Petrol,Automatic,43300,22878,excellent,Private Party,Alexismouth,QLD,Australia,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,True
635,Kia,Sonet,2013,Platinum,SUV,Hybrid,Automatic,183179,1659,fair,Dealer,South Brandonfurt,MB,Canada,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
636,Toyota,Highlander,2013,LTZ,MPV,Electric,Automatic,77876,2646,good,Dealer,South Sean,NT,Australia,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False
637,Kia,Sorento,2023,XLE,Crossover,Petrol,Automatic,28116,10100,salvage,Private Party,Lutzview,MB,Canada,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True
638,Mahindra,Scorpio,2019,LT,MPV,Petrol,Manual,89501,6308,excellent,Private Party,Großenhain,SN,Germany,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True
639,Ford,Maverick,2016,Sport,Van,Diesel,CVT,149234,4638,excellent,Private Party,葛飾区,Kanagawa,Japan,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True
640,Audi,A4,2017,Sport,Coupe,Diesel,CVT,182021,3607,salvage,Private Party,我孫子市,Aichi,Japan,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
641,Kia,Sonet,2021,XSE,Pickup,Petrol,Automatic,78220,18050,good,Dealer,Halberstadt,HE,Germany,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False
642,Mahindra,Scorpio,2015,L,Van,Petrol,Automatic,182801,1974,good,Dealer,Neustadtner Waldnaab,SN,Germany,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
643,Volkswagen,Taigun,2013,XSE,SUV,CNG,Manual,181174,2826,excellent,Private Party,BretonVille,OCC,France,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False
644,Tesla,Model 3,2014,XSE,Sedan,Diesel,Manual,151444,2358,fair,Private Party,West Craigberg,NS,Canada,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
645,Ford,Escape,2012,LTZ,Hatchback,Electric,Automatic,125706,1315,fair,Dealer,Michelleshire,SK,Canada,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
646,Volkswagen,Jetta,2013,XLE,Crossover,Electric,Automatic,98234,2103,fair,Dealer,Durban,NC,South Africa,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
647,Tata,Nexon,2020,SE,SUV,Diesel,Automatic,37654,9946,,Private Party,Taylorfort,NT,Australia,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
648,Maruti,Ertiga,2011,Titanium,Van,Petrol,Manual,159487,1150,good,Private Party,Durban,FS,South Africa,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
649,Maruti,Dzire,2017,EX,Crossover,Petrol,Manual,197776,1947,fair,Dealer,Wurzen,RP,Germany,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
650,Kia,Sportage,2014,Long Range,Convertible,Petrol,Automatic,152595,2105,fair,Dealer,Brownburgh,NS,Canada,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
651,Hyundai,Creta,2012,LT,MPV,Diesel,Automatic,161986,2102,excellent,Dealer,Laurent,BFC,France,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False
652,Mercedes-Benz,GLC,2012,LTZ,Coupe,Petrol,Manual,176027,2031,fair,Certified Pre-Owned,da Paz,AM,Brazil,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False
653,Nissan,Altima,2015,SE,Hatchback,Petrol,Automatic,109702,1782,fair,Dealer,Bloemfontein,EC,South Africa,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
654,Mercedes-Benz,GLA,2016,XLE,Convertible,Petrol,Automatic,95007,7886,good,Dealer,West Nathanstad,ON,Canada,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
655,Skoda,Kushaq,2006,Titanium,SUV,Diesel,Automatic,260000,1168,fair,Dealer,Garcia dos Dourados,RJ,Brazil,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True
656,Kia,Sorento,2012,,Van,Petrol,Manual,343909,1485,good,Dealer,Saint Victoire,ARA,France,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
657,Honda,City,2013,SE,MPV,Plug-in Hybrid,Automatic,144752,2791,excellent,Dealer,山武市,Kyoto,Japan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
658,Maruti,Wagon R,2023,Sport,Van,Diesel,Manual,35222,14256,excellent,Dealer,Meyer-la-Forêt,NAQ,France,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659,Tata,Punch,2014,L,Convertible,Diesel,AMT,178086,2275,good,Dealer,Aurangabad,GJ,India,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
660,Kia,Sorento,2014,,Crossover,Petrol,Manual,273114,2137,excellent,Dealer,Hardy,CVL,France,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False
661,Honda,Civic,2021,,Hatchback,Petrol,Automatic,50134,8478,good,Certified Pre-Owned,Danielchester,WA,US,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False
662,Skoda,Kushaq,2025,LTZ,MPV,Petrol,Manual,0,29509,good,Certified Pre-Owned,Borges,PR,Brazil,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,True,False,True
663,Honda,City,2019,Base,SUV,Diesel,Automatic,114546,4725,salvage,Dealer,Bremen,BW,Germany,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
664,Volkswagen,Taigun,2017,LE,Hatchback,Petrol,AMT,196601,2632,excellent,Private Party,Delmas,NAQ,France,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
665,Maruti,Baleno,2012,EX,Crossover,Petrol,Automatic,137654,1296,like new,Dealer,Bloemfontein,NW,South Africa,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
666,Chevrolet,Malibu,2019,LX,MPV,Electric,Automatic,113302,9074,good,Dealer,Senftenberg,BB,Germany,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
667,Maruti,Ertiga,2015,Limited,Crossover,Diesel,Automatic,202392,1686,good,Private Party,Schongau,NI,Germany,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True
668,Maruti,Swift,2016,LTZ,SUV,Petrol,Manual,124152,3329,,Private Party,横浜市青葉区,Osaka,Japan,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
669,Audi,Q5,2007,EX,Pickup,Petrol,Manual,363675,1206,fair,Dealer,西多摩郡奥多摩町,Aichi,Japan,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True
670,Maruti,Wagon R,2019,LTZ,MPV,CNG,Automatic,74322,5149,fair,Private Party,Kaiserslautern,SL,Germany,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True
671,Kia,Sportage,2021,LX,Pickup,CNG,CVT,57107,14167,fair,Certified Pre-Owned,South Kristibury,NS,Canada,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True
672,Mahindra,Scorpio,2017,Trend,Pickup,Petrol,Automatic,95892,4293,good,Private Party,Souza,PA,Brazil,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
673,Maruti,Dzire,2020,SE,Convertible,Petrol,Manual,36603,12761,like new,Dealer,Durban,FS,South Africa,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
674,Mercedes-Benz,E-Class,2017,Platinum,Sedan,Petrol,AMT,211338,3757,fair,Dealer,Jessen,SL,Germany,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
675,Mahindra,Bolero,2015,XSE,Pickup,Petrol,CVT,244791,2451,excellent,Private Party,Siliguri,UP,India,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
676,Nissan,Sentra,2022,Titanium,Hatchback,Hybrid,Automatic,47931,9379,good,Dealer,Moraes,PE,Brazil,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True
677,Mahindra,Bolero,2020,XSE,Pickup,Hybrid,Automatic,73328,9922,,Dealer,Durban,LP,South Africa,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
678,Toyota,Fortuner,2013,EX,Pickup,Petrol,Automatic,143261,1413,salvage,Dealer,Dunlapburgh,IL,US,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
679,Hyundai,Elantra,2012,,Pickup,Diesel,Manual,105091,2934,excellent,Dealer,da Cruz,MG,Brazil,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
680,Nissan,Rogue,2012,Limited,Coupe,Petrol,Automatic,317266,1696,excellent,Dealer,Viechtach,NI,Germany,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
681,Toyota,Highlander,2015,Trend,Hatchback,CNG,Manual,133506,2851,excellent,Dealer,Mirzapur,KL,India,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
682,Skoda,Slavia,2015,,Van,Diesel,Manual,101504,2627,fair,Dealer,Mooreshire,SK,Canada,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False
683,Mercedes-Benz,E-Class,2012,LT,Convertible,Petrol,Manual,198047,3052,good,Dealer,Port Susanport,SK,Canada,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False
684,Nissan,Magnite,2022,Long Range,Crossover,Petrol,Automatic,68123,12291,fair,Dealer,長生郡長柄町,Kanagawa,Japan,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False
685,Kia,Sonet,2022,Limited,Van,Hybrid,Automatic,75957,13772,good,Private Party,Ambarnath,TG,India,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
686,Toyota,Innova,2024,Long Range,Sedan,Electric,Automatic,9009,27991,excellent,Dealer,Miryalaguda,HR,India,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
687,Kia,Sportage,2013,Long Range,Van,Diesel,Automatic,205699,1506,fair,Dealer,Calau,SH,Germany,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,False
688,Kia,Sorento,2017,Performance,SUV,Petrol,Manual,57736,7547,good,Dealer,South Ronaldstad,NIR,UK,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,True
689,Kia,Sorento,2023,Long Range,Hatchback,Hybrid,Manual,21550,15282,excellent,Private Party,Lake Howardtown,SCT,UK,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
690,Maruti,Swift,2017,Performance,SUV,Petrol,Automatic,98011,2080,salvage,Dealer,Freitas,BA,Brazil,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True
691,Mahindra,Scorpio,2009,LE,Sedan,Petrol,Automatic,211374,1290,good,Dealer,West Sethstad,AB,Canada,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
692,BMW,X5,2025,EX,MPV,Hybrid,CVT,0,51598,excellent,Private Party,Clarkberg,NSW,Australia,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True
693,BMW,3 Series,2020,Performance,Hatchback,Petrol,CVT,89566,11267,good,Dealer,Uluberia,UP,India,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
694,Ford,Explorer,2017,LTZ,Hatchback,Plug-in Hybrid,AMT,77652,4834,excellent,Dealer,Moreau-sur-Guérin,NAQ,France,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
695,Mahindra,Bolero,2019,Performance,Sedan,Petrol,Automatic,88611,5507,good,Dealer,Alves-sur-Raymond,PACA,France,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
696,Mercedes-Benz,GLA,2016,Premium,Hatchback,Diesel,Automatic,137419,2896,good,Certified Pre-Owned,West Kristin,NT,Australia,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False
697,Mahindra,XUV700,2017,LTZ,Pickup,Diesel,CVT,186580,1903,salvage,Private Party,Anand,TN,India,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
698,Volkswagen,Jetta,2017,Touring,Crossover,Hybrid,Automatic,146750,5876,like new,Private Party,GoncalvesVille,HDF,France,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False
699,Ford,F-150,2018,Long Range,SUV,Petrol,Manual,101324,7072,excellent,Certified Pre-Owned,Johannesburg,GP,South Africa,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
700,Volkswagen,Jetta,2023,Base,MPV,Diesel,Automatic,26941,14988,fair,Dealer,Clément,OCC,France,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
701,Chevrolet,Equinox,2021,XSE,MPV,Hybrid,Automatic,61378,12123,excellent,Certified Pre-Owned,Andrade da Praia,CE,Brazil,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
702,Mahindra,Bolero,2016,Platinum,Coupe,Diesel,Automatic,123787,2983,new,Dealer,Cape Town,KZN,South Africa,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False
703,Maruti,Wagon R,2016,Touring,SUV,Electric,Automatic,70015,4220,good,Dealer,West Raymond,FL,US,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
